2019-06-23 00:57:39.563411	https://www.encodeproject.org/report/?type=File&lab.title=ENCODE+Processing+Pipeline&status=released&assembly=GRCh38&field=%40id&field=accession&field=dataset&field=assembly&field=output_type&field=technical_replicates&field=biological_replicates&field=href&file_format=bed&output_type%21=peaks&output_type%21=conservative+idr+thresholded+peaks&output_type%21=replicated+peaks&output_type%21=sequence+alignability&output_type%21=methylation+state+at+CpG&output_type%21=methylation+state+at+CHH&output_type%21=methylation+state+at+CHG&output_type%21=enrichment&output_type%21=hotspots&output_type%21=pseudoreplicated+idr+thresholded+peaks&output_type%21=stable+peaks&output_type%21=transcription+start+sites&limit=all
ID	Accession	Dataset	Genome assembly	Output type	Technical replicates	Biological replicates	Download URL
/files/ENCFF824SXK/	ENCFF824SXK	/experiments/ENCSR160ZLP/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF824SXK/@@download/ENCFF824SXK.bed.gz
/files/ENCFF824YMX/	ENCFF824YMX	/experiments/ENCSR163RYW/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF824YMX/@@download/ENCFF824YMX.bed.gz
/files/ENCFF825AZS/	ENCFF825AZS	/experiments/ENCSR000BHI/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF825AZS/@@download/ENCFF825AZS.bed.gz
/files/ENCFF825CEG/	ENCFF825CEG	/experiments/ENCSR219NRT/	GRCh38	peaks and background as input for IDR	2_1,3_1	2,3	/files/ENCFF825CEG/@@download/ENCFF825CEG.bed.gz
/files/ENCFF825GRZ/	ENCFF825GRZ	/experiments/ENCSR910JAI/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF825GRZ/@@download/ENCFF825GRZ.bed.gz
/files/ENCFF825PWD/	ENCFF825PWD	/experiments/ENCSR689YFA/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF825PWD/@@download/ENCFF825PWD.bed.gz
/files/ENCFF825ZIU/	ENCFF825ZIU	/experiments/ENCSR591CCL/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF825ZIU/@@download/ENCFF825ZIU.bed.gz
/files/ENCFF825ZYC/	ENCFF825ZYC	/experiments/ENCSR402IDP/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF825ZYC/@@download/ENCFF825ZYC.bed.gz
/files/ENCFF826NCK/	ENCFF826NCK	/experiments/ENCSR000DPP/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF826NCK/@@download/ENCFF826NCK.bed.gz
/files/ENCFF826OPY/	ENCFF826OPY	/experiments/ENCSR000BGY/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF826OPY/@@download/ENCFF826OPY.bed.gz
/files/ENCFF826QOQ/	ENCFF826QOQ	/experiments/ENCSR189PYJ/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF826QOQ/@@download/ENCFF826QOQ.bed.gz
/files/ENCFF826WGB/	ENCFF826WGB	/experiments/ENCSR330ADN/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF826WGB/@@download/ENCFF826WGB.bed.gz
/files/ENCFF826XZW/	ENCFF826XZW	/experiments/ENCSR000DQD/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF826XZW/@@download/ENCFF826XZW.bed.gz
/files/ENCFF827JJC/	ENCFF827JJC	/experiments/ENCSR000BHG/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF827JJC/@@download/ENCFF827JJC.bed.gz
/files/ENCFF827SZZ/	ENCFF827SZZ	/experiments/ENCSR000EVD/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF827SZZ/@@download/ENCFF827SZZ.bed.gz
/files/ENCFF827YPG/	ENCFF827YPG	/experiments/ENCSR924GRG/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF827YPG/@@download/ENCFF827YPG.bed.gz
/files/ENCFF828KXG/	ENCFF828KXG	/experiments/ENCSR519QAA/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF828KXG/@@download/ENCFF828KXG.bed.gz
/files/ENCFF828RFB/	ENCFF828RFB	/experiments/ENCSR985MYI/	GRCh38	peaks and background as input for IDR	2_1,3_1	2,3	/files/ENCFF828RFB/@@download/ENCFF828RFB.bed.gz
/files/ENCFF828TZX/	ENCFF828TZX	/experiments/ENCSR899BKM/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF828TZX/@@download/ENCFF828TZX.bed.gz
/files/ENCFF829IXH/	ENCFF829IXH	/experiments/ENCSR000BNQ/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF829IXH/@@download/ENCFF829IXH.bed.gz
/files/ENCFF829JIE/	ENCFF829JIE	/experiments/ENCSR000BPU/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF829JIE/@@download/ENCFF829JIE.bed.gz
/files/ENCFF829NNC/	ENCFF829NNC	/experiments/ENCSR218GSN/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF829NNC/@@download/ENCFF829NNC.bed.gz
/files/ENCFF829SEJ/	ENCFF829SEJ	/experiments/ENCSR000BMI/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF829SEJ/@@download/ENCFF829SEJ.bed.gz
/files/ENCFF829XTD/	ENCFF829XTD	/experiments/ENCSR348JOJ/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF829XTD/@@download/ENCFF829XTD.bed.gz
/files/ENCFF830BRO/	ENCFF830BRO	/experiments/ENCSR000BNG/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF830BRO/@@download/ENCFF830BRO.bed.gz
/files/ENCFF830EBQ/	ENCFF830EBQ	/experiments/ENCSR000BRN/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF830EBQ/@@download/ENCFF830EBQ.bed.gz
/files/ENCFF830SFZ/	ENCFF830SFZ	/experiments/ENCSR000BLE/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF830SFZ/@@download/ENCFF830SFZ.bed.gz
/files/ENCFF830TFU/	ENCFF830TFU	/experiments/ENCSR637QAM/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF830TFU/@@download/ENCFF830TFU.bed.gz
/files/ENCFF831DRU/	ENCFF831DRU	/experiments/ENCSR751PNN/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF831DRU/@@download/ENCFF831DRU.bed.gz
/files/ENCFF831QXZ/	ENCFF831QXZ	/experiments/ENCSR892ZTO/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF831QXZ/@@download/ENCFF831QXZ.bed.gz
/files/ENCFF832CJL/	ENCFF832CJL	/experiments/ENCSR000DVH/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF832CJL/@@download/ENCFF832CJL.bed.gz
/files/ENCFF832IJM/	ENCFF832IJM	/experiments/ENCSR387QUV/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF832IJM/@@download/ENCFF832IJM.bed.gz
/files/ENCFF832OST/	ENCFF832OST	/experiments/ENCSR547TGL/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF832OST/@@download/ENCFF832OST.bed.gz
/files/ENCFF832RIE/	ENCFF832RIE	/experiments/ENCSR125ULS/	GRCh38	peaks and background as input for IDR	2_1,3_1	2,3	/files/ENCFF832RIE/@@download/ENCFF832RIE.bed.gz
/files/ENCFF832TTO/	ENCFF832TTO	/experiments/ENCSR290MUH/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF832TTO/@@download/ENCFF832TTO.bed.gz
/files/ENCFF832YIE/	ENCFF832YIE	/experiments/ENCSR000BGT/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF832YIE/@@download/ENCFF832YIE.bed.gz
/files/ENCFF834GJB/	ENCFF834GJB	/experiments/ENCSR746XEG/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF834GJB/@@download/ENCFF834GJB.bed.gz
/files/ENCFF834LHN/	ENCFF834LHN	/experiments/ENCSR596IKD/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF834LHN/@@download/ENCFF834LHN.bed.gz
/files/ENCFF834LQR/	ENCFF834LQR	/experiments/ENCSR634ZGP/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF834LQR/@@download/ENCFF834LQR.bed.gz
/files/ENCFF834MTU/	ENCFF834MTU	/experiments/ENCSR445PDR/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF834MTU/@@download/ENCFF834MTU.bed.gz
/files/ENCFF834NNK/	ENCFF834NNK	/experiments/ENCSR159GFL/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF834NNK/@@download/ENCFF834NNK.bed.gz
/files/ENCFF834UVX/	ENCFF834UVX	/experiments/ENCSR000BKK/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF834UVX/@@download/ENCFF834UVX.bed.gz
/files/ENCFF834WWA/	ENCFF834WWA	/experiments/ENCSR000DRR/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF834WWA/@@download/ENCFF834WWA.bed.gz
/files/ENCFF835CGH/	ENCFF835CGH	/experiments/ENCSR529JYA/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF835CGH/@@download/ENCFF835CGH.bed.gz
/files/ENCFF835GLG/	ENCFF835GLG	/experiments/ENCSR000EEB/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF835GLG/@@download/ENCFF835GLG.bed.gz
/files/ENCFF836LWG/	ENCFF836LWG	/experiments/ENCSR274LVQ/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF836LWG/@@download/ENCFF836LWG.bed.gz
/files/ENCFF836OOE/	ENCFF836OOE	/experiments/ENCSR000DUU/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF836OOE/@@download/ENCFF836OOE.bed.gz
/files/ENCFF836QRB/	ENCFF836QRB	/experiments/ENCSR835XKS/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF836QRB/@@download/ENCFF836QRB.bed.gz
/files/ENCFF836QWS/	ENCFF836QWS	/experiments/ENCSR000EGJ/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF836QWS/@@download/ENCFF836QWS.bed.gz
/files/ENCFF836QWY/	ENCFF836QWY	/experiments/ENCSR018MSO/	GRCh38	optimal idr thresholded peaks	3_1,4_1	3,4	/files/ENCFF836QWY/@@download/ENCFF836QWY.bed.gz
/files/ENCFF837INX/	ENCFF837INX	/experiments/ENCSR000EBQ/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF837INX/@@download/ENCFF837INX.bed.gz
/files/ENCFF837JWQ/	ENCFF837JWQ	/experiments/ENCSR997GPO/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF837JWQ/@@download/ENCFF837JWQ.bed.gz
/files/ENCFF837QHJ/	ENCFF837QHJ	/experiments/ENCSR445QRF/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF837QHJ/@@download/ENCFF837QHJ.bed.gz
/files/ENCFF837RIT/	ENCFF837RIT	/experiments/ENCSR084RDK/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF837RIT/@@download/ENCFF837RIT.bed.gz
/files/ENCFF838LXI/	ENCFF838LXI	/experiments/ENCSR391JII/	GRCh38	optimal idr thresholded peaks	3_1,4_1	3,4	/files/ENCFF838LXI/@@download/ENCFF838LXI.bed.gz
/files/ENCFF838LYZ/	ENCFF838LYZ	/experiments/ENCSR094ZCF/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF838LYZ/@@download/ENCFF838LYZ.bed.gz
/files/ENCFF838VFX/	ENCFF838VFX	/experiments/ENCSR994YLZ/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF838VFX/@@download/ENCFF838VFX.bed.gz
/files/ENCFF839ELV/	ENCFF839ELV	/experiments/ENCSR654CQU/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF839ELV/@@download/ENCFF839ELV.bed.gz
/files/ENCFF839LPE/	ENCFF839LPE	/experiments/ENCSR000BTF/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF839LPE/@@download/ENCFF839LPE.bed.gz
/files/ENCFF839NOG/	ENCFF839NOG	/experiments/ENCSR447ZTA/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF839NOG/@@download/ENCFF839NOG.bed.gz
/files/ENCFF839QEL/	ENCFF839QEL	/experiments/ENCSR801RPW/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF839QEL/@@download/ENCFF839QEL.bed.gz
/files/ENCFF839TMK/	ENCFF839TMK	/experiments/ENCSR217WRC/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF839TMK/@@download/ENCFF839TMK.bed.gz
/files/ENCFF839YLN/	ENCFF839YLN	/experiments/ENCSR000DUS/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF839YLN/@@download/ENCFF839YLN.bed.gz
/files/ENCFF840JEL/	ENCFF840JEL	/experiments/ENCSR706BJO/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF840JEL/@@download/ENCFF840JEL.bed.gz
/files/ENCFF840RWO/	ENCFF840RWO	/experiments/ENCSR000BMZ/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF840RWO/@@download/ENCFF840RWO.bed.gz
/files/ENCFF841CBQ/	ENCFF841CBQ	/experiments/ENCSR080XEY/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF841CBQ/@@download/ENCFF841CBQ.bed.gz
/files/ENCFF841IWY/	ENCFF841IWY	/experiments/ENCSR598TIR/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF841IWY/@@download/ENCFF841IWY.bed.gz
/files/ENCFF842GBC/	ENCFF842GBC	/experiments/ENCSR000DMM/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF842GBC/@@download/ENCFF842GBC.bed.gz
/files/ENCFF842HZT/	ENCFF842HZT	/experiments/ENCSR000FAY/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF842HZT/@@download/ENCFF842HZT.bed.gz
/files/ENCFF842RKM/	ENCFF842RKM	/experiments/ENCSR338DGO/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF842RKM/@@download/ENCFF842RKM.bed.gz
/files/ENCFF843HDK/	ENCFF843HDK	/experiments/ENCSR976TBC/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF843HDK/@@download/ENCFF843HDK.bed.gz
/files/ENCFF843NDF/	ENCFF843NDF	/experiments/ENCSR226QQM/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF843NDF/@@download/ENCFF843NDF.bed.gz
/files/ENCFF843UHP/	ENCFF843UHP	/experiments/ENCSR377BLZ/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF843UHP/@@download/ENCFF843UHP.bed.gz
/files/ENCFF843VHC/	ENCFF843VHC	/experiments/ENCSR000DWE/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF843VHC/@@download/ENCFF843VHC.bed.gz
/files/ENCFF843ZDE/	ENCFF843ZDE	/experiments/ENCSR481YWD/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF843ZDE/@@download/ENCFF843ZDE.bed.gz
/files/ENCFF844QFF/	ENCFF844QFF	/experiments/ENCSR581CVA/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF844QFF/@@download/ENCFF844QFF.bed.gz
/files/ENCFF845ITN/	ENCFF845ITN	/experiments/ENCSR200CUA/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF845ITN/@@download/ENCFF845ITN.bed.gz
/files/ENCFF845KTS/	ENCFF845KTS	/experiments/ENCSR000EDP/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF845KTS/@@download/ENCFF845KTS.bed.gz
/files/ENCFF845MDX/	ENCFF845MDX	/experiments/ENCSR182QWU/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF845MDX/@@download/ENCFF845MDX.bed.gz
/files/ENCFF845NAG/	ENCFF845NAG	/experiments/ENCSR000DMY/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF845NAG/@@download/ENCFF845NAG.bed.gz
/files/ENCFF845XVK/	ENCFF845XVK	/experiments/ENCSR608XTF/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF845XVK/@@download/ENCFF845XVK.bed.gz
/files/ENCFF846CNP/	ENCFF846CNP	/experiments/ENCSR000DKR/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF846CNP/@@download/ENCFF846CNP.bed.gz
/files/ENCFF846FYU/	ENCFF846FYU	/experiments/ENCSR252QYR/	GRCh38	optimal idr thresholded peaks	1_1,1_2,2_1	1,2	/files/ENCFF846FYU/@@download/ENCFF846FYU.bed.gz
/files/ENCFF846XTY/	ENCFF846XTY	/experiments/ENCSR000BJR/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF846XTY/@@download/ENCFF846XTY.bed.gz
/files/ENCFF847BWZ/	ENCFF847BWZ	/experiments/ENCSR340BXT/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF847BWZ/@@download/ENCFF847BWZ.bed.gz
/files/ENCFF847DXY/	ENCFF847DXY	/experiments/ENCSR000DZK/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF847DXY/@@download/ENCFF847DXY.bed.gz
/files/ENCFF847HKF/	ENCFF847HKF	/experiments/ENCSR000APF/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF847HKF/@@download/ENCFF847HKF.bed.gz
/files/ENCFF847JMS/	ENCFF847JMS	/experiments/ENCSR018MSO/	GRCh38	peaks and background as input for IDR	3_1,4_1	3,4	/files/ENCFF847JMS/@@download/ENCFF847JMS.bed.gz
/files/ENCFF848DAA/	ENCFF848DAA	/experiments/ENCSR511CUH/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF848DAA/@@download/ENCFF848DAA.bed.gz
/files/ENCFF848GBZ/	ENCFF848GBZ	/experiments/ENCSR000BSA/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF848GBZ/@@download/ENCFF848GBZ.bed.gz
/files/ENCFF849NNY/	ENCFF849NNY	/experiments/ENCSR000DZX/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF849NNY/@@download/ENCFF849NNY.bed.gz
/files/ENCFF849RKF/	ENCFF849RKF	/experiments/ENCSR130VQL/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF849RKF/@@download/ENCFF849RKF.bed.gz
/files/ENCFF849RZK/	ENCFF849RZK	/experiments/ENCSR624GNZ/	GRCh38	peaks and background as input for IDR	1_1,1_2,2_1,2_2	1,2	/files/ENCFF849RZK/@@download/ENCFF849RZK.bed.gz
/files/ENCFF849SJE/	ENCFF849SJE	/experiments/ENCSR000BMF/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF849SJE/@@download/ENCFF849SJE.bed.gz
/files/ENCFF849UXV/	ENCFF849UXV	/experiments/ENCSR665UFC/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF849UXV/@@download/ENCFF849UXV.bed.gz
/files/ENCFF850DQJ/	ENCFF850DQJ	/experiments/ENCSR315NAC/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF850DQJ/@@download/ENCFF850DQJ.bed.gz
/files/ENCFF851EKF/	ENCFF851EKF	/experiments/ENCSR196HGZ/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF851EKF/@@download/ENCFF851EKF.bed.gz
/files/ENCFF851EMI/	ENCFF851EMI	/experiments/ENCSR000EUU/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF851EMI/@@download/ENCFF851EMI.bed.gz
/files/ENCFF851UTY/	ENCFF851UTY	/experiments/ENCSR000BPS/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF851UTY/@@download/ENCFF851UTY.bed.gz
/files/ENCFF851YHG/	ENCFF851YHG	/experiments/ENCSR000EBQ/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF851YHG/@@download/ENCFF851YHG.bed.gz
/files/ENCFF852ADG/	ENCFF852ADG	/experiments/ENCSR397DQC/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF852ADG/@@download/ENCFF852ADG.bed.gz
/files/ENCFF852HVU/	ENCFF852HVU	/experiments/ENCSR934JDG/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF852HVU/@@download/ENCFF852HVU.bed.gz
/files/ENCFF852JPW/	ENCFF852JPW	/experiments/ENCSR767XSF/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF852JPW/@@download/ENCFF852JPW.bed.gz
/files/ENCFF852NOL/	ENCFF852NOL	/experiments/ENCSR000BNM/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF852NOL/@@download/ENCFF852NOL.bed.gz
/files/ENCFF852QSW/	ENCFF852QSW	/experiments/ENCSR711UOA/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF852QSW/@@download/ENCFF852QSW.bed.gz
/files/ENCFF853ZFN/	ENCFF853ZFN	/experiments/ENCSR461ZJT/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF853ZFN/@@download/ENCFF853ZFN.bed.gz
/files/ENCFF854LGO/	ENCFF854LGO	/experiments/ENCSR160QYK/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF854LGO/@@download/ENCFF854LGO.bed.gz
/files/ENCFF854RBH/	ENCFF854RBH	/experiments/ENCSR000BLX/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF854RBH/@@download/ENCFF854RBH.bed.gz
/files/ENCFF854RVF/	ENCFF854RVF	/experiments/ENCSR000DPB/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF854RVF/@@download/ENCFF854RVF.bed.gz
/files/ENCFF855ANW/	ENCFF855ANW	/experiments/ENCSR418RRF/	GRCh38	peaks and background as input for IDR	1_1,2_1,2_2	1,2	/files/ENCFF855ANW/@@download/ENCFF855ANW.bed.gz
/files/ENCFF855CUN/	ENCFF855CUN	/experiments/ENCSR546IHU/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF855CUN/@@download/ENCFF855CUN.bed.gz
/files/ENCFF855KNL/	ENCFF855KNL	/experiments/ENCSR856JJB/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF855KNL/@@download/ENCFF855KNL.bed.gz
/files/ENCFF855SJG/	ENCFF855SJG	/experiments/ENCSR251OVJ/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF855SJG/@@download/ENCFF855SJG.bed.gz
/files/ENCFF855WTK/	ENCFF855WTK	/experiments/ENCSR000BMG/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF855WTK/@@download/ENCFF855WTK.bed.gz
/files/ENCFF855XBY/	ENCFF855XBY	/experiments/ENCSR535DIA/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF855XBY/@@download/ENCFF855XBY.bed.gz
/files/ENCFF856AUX/	ENCFF856AUX	/experiments/ENCSR027UFT/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF856AUX/@@download/ENCFF856AUX.bed.gz
/files/ENCFF856BRP/	ENCFF856BRP	/experiments/ENCSR000FAX/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF856BRP/@@download/ENCFF856BRP.bed.gz
/files/ENCFF856HUK/	ENCFF856HUK	/experiments/ENCSR910JAI/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF856HUK/@@download/ENCFF856HUK.bed.gz
/files/ENCFF856HYC/	ENCFF856HYC	/experiments/ENCSR412CTM/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF856HYC/@@download/ENCFF856HYC.bed.gz
/files/ENCFF856VSR/	ENCFF856VSR	/experiments/ENCSR000ARE/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF856VSR/@@download/ENCFF856VSR.bed.gz
/files/ENCFF856ZVM/	ENCFF856ZVM	/experiments/ENCSR004PLU/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF856ZVM/@@download/ENCFF856ZVM.bed.gz
/files/ENCFF857GCN/	ENCFF857GCN	/experiments/ENCSR538RDA/	GRCh38	peaks and background as input for IDR	2_1,3_1	2,3	/files/ENCFF857GCN/@@download/ENCFF857GCN.bed.gz
/files/ENCFF857GVA/	ENCFF857GVA	/experiments/ENCSR000FAU/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF857GVA/@@download/ENCFF857GVA.bed.gz
/files/ENCFF857MEZ/	ENCFF857MEZ	/experiments/ENCSR334KIQ/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF857MEZ/@@download/ENCFF857MEZ.bed.gz
/files/ENCFF858BKR/	ENCFF858BKR	/experiments/ENCSR360HRA/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF858BKR/@@download/ENCFF858BKR.bed.gz
/files/ENCFF858FBZ/	ENCFF858FBZ	/experiments/ENCSR128IYN/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF858FBZ/@@download/ENCFF858FBZ.bed.gz
/files/ENCFF858PRX/	ENCFF858PRX	/experiments/ENCSR000EGH/	GRCh38	peaks and background as input for IDR	1_1,2_1	1,2	/files/ENCFF858PRX/@@download/ENCFF858PRX.bed.gz
/files/ENCFF858WPR/	ENCFF858WPR	/experiments/ENCSR791AGT/	GRCh38	optimal idr thresholded peaks	2_1,3_1	2,3	/files/ENCFF858WPR/@@download/ENCFF858WPR.bed.gz
/files/ENCFF859MBC/	ENCFF859MBC	/experiments/ENCSR081WLS/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF859MBC/@@download/ENCFF859MBC.bed.gz
/files/ENCFF859VUR/	ENCFF859VUR	/experiments/ENCSR665UFC/	GRCh38	optimal idr thresholded peaks	1_1,2_1	1,2	/files/ENCFF859VUR/@@download/ENCFF859VUR.bed.gz
